1.236
1.353
0.378
0.429
1.487
0.253
0.615
0.409
0.600
1.050
0.805
0.506
0.362
1.145
0.391
1.152
0.591
1.347
0.607
1.048
1.096
1.069
0.627
0.843
0.727
0.386
0.687
1.089
0.779
0.854
0.659
0.625
0.330
1.000
1.239
0.353
0.870
0.907
0.423
0.933
1.019
1.504
1.254
0.959
0.875
0.367
0.629
1.222
0.646
0.697
1.152
1.023
0.595
0.648
0.547
0.724
1.099
0.650
1.067
0.673
0.490
0.679
1.075
0.943
0.810
0.572
0.444
0.675
0.987
0.597
1.071
0.610
0.635
0.215
0.656
0.292
0.749
0.952
1.130
0.234
0.811
0.733
0.304
0.922
0.754
0.636
1.038
0.477
0.732
0.977
0.781
0.354
1.109
1.013
0.739
0.530
0.693
0.450
0.181
1.063
0.764
0.977
0.968
0.635
0.598
0.531
0.990
0.905
1.372
1.168
0.765
0.406
1.152
0.857
0.805
0.294
0.973
0.522
1.015
0.753
0.579
0.568
0.663
0.500
0.855
0.943
1.032
0.638
0.620
0.223
0.474
0.606
0.636
0.984
0.613
0.612
0.627
0.568
0.524
0.973
0.749
0.489
0.589
0.351
0.809
0.216
0.403
0.327
0.851
0.969
0.850
0.143
1.009
0.388
0.925
0.963
0.975
0.959
0.810
0.436
1.201
0.487
1.085
0.790
0.953
1.266
1.456
0.505
0.331
0.886
0.763
0.422
0.419
0.611
1.126
0.401
0.386
0.663
1.076
0.243
0.358
0.691
0.806
0.451
1.365
0.295
0.977
0.644
1.196
1.121
0.645
0.126
0.672
1.272
0.266
0.466
1.374
0.904
0.869
0.830
1.002
0.735
1.418
0.804
0.943
0.844
1.354
0.922
0.917
1.394
0.521
1.250
0.931
0.752
0.837
0.466
0.726
0.805
0.315
0.112
0.711
0.994
0.898
1.009
0.781
0.517
0.648
0.972
0.338
0.195
1.466
0.731
0.730
0.853
1.137
0.716
0.329
0.843
1.340
0.300
0.288
1.087
0.423
0.636
1.093
0.644
0.651
0.338
1.078
0.567
1.077
0.579
0.374
0.546
0.658
0.486
0.720
0.695
0.907
1.015
0.619
0.391
0.591
0.567
1.250
1.019
0.319
1.128
1.216
0.242
0.323
0.414
1.366
0.828
1.109
0.648
1.415
0.777
1.009
0.510
0.222
0.759
0.822
1.252
1.501
0.291
0.580
0.826
0.679
0.625
0.343
0.809
0.204
1.152
1.023
1.359
1.072
0.285
0.377
1.263
1.497
1.175
0.360
1.236
1.503
0.258
1.001
1.483
1.351
1.461
0.886
0.364
0.678
1.328
0.496
1.415
0.847
1.379
0.881
0.428
0.513
0.276
0.418
1.268
0.266
1.243
0.759
0.769
1.073
0.366
0.149
0.835
0.726
1.303
0.312
0.505
1.099
1.101
0.784
0.797
0.697
0.606
0.467
1.075
1.215
0.822
0.980
0.747
0.972
0.909
0.271
1.304
0.817
1.335
1.099
0.551
0.895
1.360
0.270
0.631
0.663
0.655
0.705
0.262
0.861
1.178
0.590
0.385
1.010
0.731
0.601
1.459
0.696
0.915
0.355
0.324
1.035
1.009
1.072
0.395
0.818
1.433
0.579
1.056
1.269
0.972
0.776
0.475
0.272
1.209
0.790
1.191
0.719
0.643
0.627
0.675
0.612
0.711
0.621
0.706
0.640
0.577
0.458
0.746
1.007
1.035
0.575
0.596
1.273
0.905
1.445
0.312
0.835
1.054
0.427
0.920
0.902
0.644
0.449
1.554
1.344
1.065
0.713
0.314
0.960
1.488
0.252
1.060
1.141
0.245
0.815
0.528
0.709
0.877
0.727
0.952
0.849
0.569
0.395
0.593
0.964
0.644
0.492
0.868
0.504
1.055
0.631
1.112
0.646
0.645
0.860
0.921
0.254
0.990
0.523
0.855
0.905
0.956
1.077
0.626
0.743
0.912
0.604
0.191
0.668
0.607
0.701
0.516
0.791
0.718
0.549
0.536
0.309
0.516
1.030
0.584
0.542
0.717
0.650
0.829
1.198
0.623
1.297
1.005
0.789
0.976
0.314
0.691
1.350
1.032
1.039
1.074
0.815
1.329
0.533
0.733
1.361
0.960
0.670
0.760
0.856
0.770
0.457
0.930
0.394
0.466
0.307
0.659
0.522
0.648
